sim_time_s,cube_world_x,cube_world_y,cube_world_z,cube_quat_w,cube_quat_x,cube_quat_y,cube_quat_z,cube_linvel_x,cube_linvel_y,cube_linvel_z,cube_angvel_x,cube_angvel_y,cube_angvel_z,endpoint_world_x,endpoint_world_y,endpoint_world_z,endpoint_linvel_x,endpoint_linvel_y,endpoint_linvel_z,target_cube_world_x,target_cube_world_y,target_cube_world_z,gripper_actual_pos_rad_gp_leftgearjoint,gripper_actual_vel_rad_s_gp_leftgearjoint,gripper_actual_pos_rad_gp_rotatingjoint,gripper_actual_vel_rad_s_gp_rotatingjoint,motor_angle_rad_joint1,motor_angle_rad_joint2,motor_angle_rad_joint3,motor_angle_rad_joint4,motor_speed_rad_s_joint1,motor_speed_rad_s_joint2,motor_speed_rad_s_joint3,motor_speed_rad_s_joint4
0.16666666666666666,0.32689666748046875,-0.7311393618583679,0.4200000464916229,1.0,3.6666367577709025e-06,-2.339185357413953e-06,-3.1499951091973344e-07,0.00026595836970955133,0.00026667435304261744,-0.0001040350180119276,-0.001725263660773635,0.004192706663161516,-0.0001277874398510903,0.23267751932144165,-0.4565216898918152,1.0327210426330566,-0.47765928506851196,-4.423366546630859,-3.747070789337158,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-1.1353164911270142,3.0000011920928955,0.49616900086402893,3.0000016689300537,0.0335402712225914,0.040278322994709015,0.04719171300530434,0.05430632829666138,0.7726610898971558,0.8134703636169434,0.8515539765357971,0.8871812224388123
0.18333333333333332,0.32689666748046875,-0.7311393618583679,0.4200000464916229,1.0,3.81432801077608e-06,-2.3995953597477637e-06,-2.702601591408893e-07,0.00026549241738393903,0.00026611125213094056,-0.0001039144117385149,-0.001717846025712788,0.004184907767921686,-0.0001275365357287228,0.23459680378437042,-0.5228544473648071,0.9643762111663818,0.012733250856399536,-3.9375734329223633,-4.3315839767456055,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-1.0853058099746704,2.999998092651367,0.54619300365448,2.9999992847442627,0.0483350045979023,0.05528742074966431,0.06238139793276787,0.06965166330337524,0.952320396900177,0.9506589770317078,0.9472798109054565,0.9427101016044617
0.2,0.32689666748046875,-0.7311393618583679,0.4200000464916229,1.0,3.600060153985396e-06,-2.291302735102363e-06,-2.201773270371632e-07,0.0002657297591213137,0.00026644914760254323,-0.00010398100130259991,-0.001722595770843327,0.004188771825283766,-0.00012773473281413317,0.23982137441635132,-0.5853768587112427,0.8933578729629517,0.2269597202539444,-3.7285122871398926,-4.296234607696533,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-1.0352951288223267,3.0000014305114746,0.5962170362472534,3.000005006790161,0.06459712982177734,0.07160618901252747,0.07875487208366394,0.0860658586025238,0.9878877401351929,0.9904569983482361,0.9924656748771667,0.9940819144248962
0.21666666666666667,0.32689666748046875,-0.7311393618583679,0.4200000464916229,0.9999999403953552,3.639672286226414e-06,-2.2620502022618894e-06,2.2248650566325523e-07,0.000266873772488907,0.00026754458667710423,-0.00010411953553557396,-0.0017403344390913844,0.004211024381220341,-0.00012783858983311802,0.25739365816116333,-0.63983154296875,0.8137491345405579,1.227996587753296,-3.098574638366699,-5.107485771179199,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.9852850437164307,3.0,0.646242618560791,3.000000476837158,0.08145974576473236,0.08840937167406082,0.09551748633384705,0.10280004888772964,0.9968692064285278,0.9977871179580688,0.9985336661338806,0.9991468787193298
0.23333333333333334,0.32689669728279114,-0.7311393618583679,0.4200000464916229,1.0,3.4207396311103366e-06,-2.316890231668367e-06,2.956003868348489e-07,0.0002668009256012738,0.0002680391480680555,-0.00010442500934004784,-0.001743813743814826,0.004206887446343899,-0.00012899574358016253,0.2842543125152588,-0.6781615018844604,0.723141610622406,1.5994884967803955,-1.7925095558166504,-5.700562000274658,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.9352760910987854,3.0000009536743164,0.6962687373161316,2.999995708465576,0.0984145924448967,0.10528106987476349,0.11232972145080566,0.11956828087568283,1.0009071826934814,1.0006827116012573,1.0005133152008057,1.000377893447876
0.25,0.32689666748046875,-0.7311393618583679,0.4200000464916229,0.9999999403953552,3.3476337648608023e-06,-2.259205075461068e-06,1.8083990482864465e-07,0.00026687842910178006,0.00026791240088641644,-0.00010439497418701649,-0.0017405577236786485,0.004208357073366642,-0.00012870198406744748,0.3048889636993408,-0.7030104994773865,0.6294816732406616,0.7824118137359619,-1.1296284198760986,-5.719853401184082,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.8852673172950745,2.999999761581421,0.7462965250015259,2.9999992847442627,0.11543875932693481,0.12219618260860443,0.12916503846645355,0.13634321093559265,1.000006079673767,1.0000027418136597,1.0000016689300537,1.0000009536743164
0.26666666666666666,0.32689666748046875,-0.7311393618583679,0.4200000464916229,0.9999999403953552,3.5357140859559877e-06,-2.3003274236543803e-06,-1.2686156480867794e-07,0.00026601788704283535,0.00026712179533205926,-0.00010419590398669243,-0.0017317213350906968,0.0041928826831281185,-0.0001284949539694935,0.3160282075405121,-0.7100309133529663,0.5347112417221069,0.4759814143180847,-0.0012582652270793915,-5.609319686889648,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.8352588415145874,2.9980833530426025,0.7963227033615112,2.9999935626983643,0.13334539532661438,0.139802947640419,0.14654864370822906,0.15355201065540314,0.7853986024856567,0.8333104848861694,0.877027690410614,0.9157071709632874
0.2833333333333333,0.32689666748046875,-0.7311393022537231,0.4200000464916229,1.0,3.5934606330556562e-06,-2.2626402369496645e-06,-5.653511081504803e-08,0.0002670461544767022,0.0002677498559933156,-0.00010416866280138493,-0.001743200235068798,0.004214190412312746,-0.00012789414904545993,0.32400232553482056,-0.7108012437820435,0.4443970024585724,0.2920916676521301,0.11043386161327362,-5.2983269691467285,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.7852506041526794,2.9999983310699463,0.8463486433029175,2.99996018409729,0.1488255262374878,0.15545250475406647,0.16236069798469543,0.16951078176498413,1.011519193649292,1.0087788105010986,1.006691575050354,1.0050071477890015
0.3,0.32689669728279114,-0.7311393618583679,0.4200000464916229,0.9999999403953552,3.725018814293435e-06,-2.2360595721693244e-06,3.828810974937369e-07,0.0002647961082402617,0.0002667308726813644,-0.00010453863069415092,-0.0017189140198752284,0.004166588187217712,-0.00013016707089263946,0.3293677568435669,-0.7125403881072998,0.41708192229270935,-0.2857462763786316,0.44166940450668335,-0.19597721099853516,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.7354701161384583,3.0024755001068115,0.8966726064682007,2.988678455352783,0.1529615968465805,0.16175588965415955,0.17062656581401825,0.1794198602437973,-0.15284696221351624,0.0064978450536727905,0.14430725574493408,0.25110429525375366
0.31666666666666665,0.32689666748046875,-0.7311393618583679,0.4200000464916229,0.9999999403953552,3.55773545379634e-06,-2.278906777064549e-06,2.2836061930320284e-07,0.00026598561089485884,0.00026658637216314673,-0.00010399054735898972,-0.001724138157442212,0.004193493630737066,-0.0001276934490306303,0.327644944190979,-0.7107336521148682,0.43177300691604614,-0.13605618476867676,0.1047188937664032,-0.06764277815818787,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.6856876611709595,2.9999682903289795,0.946757435798645,2.9999923706054688,0.15411871671676636,0.1643199324607849,0.17430156469345093,0.18380749225616455,0.3297346532344818,0.34791529178619385,0.35597118735313416,0.3502296507358551
0.3333333333333333,0.32689666748046875,-0.7311393618583679,0.4200000464916229,1.0,3.782574367505731e-06,-2.2364465621649288e-06,-9.631799713361033e-08,0.0002636528224684298,0.00026555152726359665,-0.00010426435619592667,-0.0017039329977706075,0.004146020859479904,-0.00012974656419828534,0.3258509337902069,-0.7130815982818604,0.43016040325164795,-0.1469981074333191,-0.24328215420246124,-0.06596244126558304,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.6356714367866516,3.0000016689300537,0.9967957735061646,2.9999887943267822,0.15885575115680695,0.16918854415416718,0.17914047837257385,0.18840986490249634,0.3936840891838074,0.36534571647644043,0.3293134868144989,0.28441745042800903
0.35,0.32689666748046875,-0.7311393618583679,0.4200000464916229,0.9999999403953552,3.732428467628779e-06,-2.3771099222358316e-06,-2.734964077433233e-08,0.00026565586449578404,0.00026674565742723644,-0.00010415003634989262,-0.0017262657638639212,0.004186765756458044,-0.00012845023593399674,0.3211037516593933,-0.7189898490905762,0.4290412366390228,-0.4394475519657135,-0.5135720372200012,-0.06496164947748184,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.5856568217277527,3.0000040531158447,1.0468250513076782,3.000000476837158,0.1677352488040924,0.17706304788589478,0.18591360747814178,0.1939920037984848,0.5287116765975952,0.4686577022075653,0.4032594561576843,0.3333742022514343
0.36666666666666664,0.31806403398513794,-0.7350074648857117,0.42129555344581604,0.9956268072128296,0.0011274053249508142,-0.032792218029499054,0.08746720105409622,-0.7503776550292969,-0.3333243727684021,0.08469704538583755,0.26928114891052246,-4.263474464416504,1.658022165298462,0.3124890923500061,-0.7273900508880615,0.4276700019836426,-0.6980037689208984,-0.5210188627243042,-0.07902857661247253,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.5356365442276001,3.000014543533325,1.096853494644165,3.0000016689300537,0.1792977899312973,0.18738579750061035,0.19485053420066833,0.20143502950668335,0.7373325824737549,0.6575196385383606,0.5690265893936157,0.4746414124965668
0.3833333333333333,0.305046945810318,-0.7411537170410156,0.42177829146385193,0.9924575686454773,0.005299897398799658,-0.046385228633880615,0.11334973573684692,-1.0342124700546265,-0.5634240508079529,-0.014062432572245598,-0.14565351605415344,0.7628558278083801,4.313084602355957,0.30010828375816345,-0.7403146028518677,0.42612743377685547,-0.9021480083465576,-0.7279707193374634,-0.05396721512079239,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.485632061958313,3.000000476837158,1.1468758583068848,3.000002384185791,0.18606479465961456,0.19365422427654266,0.2004900723695755,0.20633259415626526,0.572479784488678,0.49467435479164124,0.4143458604812622,0.33433273434638977
0.4,0.2790469229221344,-0.7499659061431885,0.4252984821796417,0.9861282706260681,-0.02943342924118042,-0.10237559676170349,0.12729457020759583,-1.5890798568725586,-0.8123072981834412,0.5802212953567505,-8.798004150390625,-19.910076141357422,-5.066926956176758,0.2778770327568054,-0.7498250007629395,0.42689424753189087,-1.5603389739990234,-0.6245783567428589,0.22549575567245483,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.43614694476127625,2.996079683303833,1.1968979835510254,2.999342918395996,0.20064885914325714,0.20724615454673767,0.21273617446422577,0.21560442447662354,0.6192037463188171,0.7001316547393799,0.7608082890510559,0.6046083569526672
0.4166666666666667,0.24991485476493835,-0.7620462775230408,0.43022117018699646,0.9844220280647278,-0.05723998323082924,-0.10819956660270691,0.12621261179447174,-1.9641026258468628,-0.2739086151123047,0.2714900076389313,-17.829328536987305,37.31568908691406,14.420747756958008,0.24839100241661072,-0.762001633644104,0.4315078556537628,-2.205544948577881,-0.6127983331680298,0.37163883447647095,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.4004770815372467,1.0355865955352783,1.246920108795166,2.9905028343200684,0.2079138457775116,0.2156689167022705,0.22199200093746185,0.2226850390434265,0.700473427772522,0.6709300875663757,0.6269660592079163,0.4434344470500946
0.43333333333333335,0.20720966160297394,-0.7701782584190369,0.4377070963382721,0.9850576519966125,-0.09027775377035141,-0.09447618573904037,0.11218476295471191,-2.7215447425842285,-0.27889204025268555,0.4936789274215698,-10.20464038848877,15.846421241760254,3.325261116027832,0.20605362951755524,-0.7698596119880676,0.43883925676345825,-2.893582344055176,-0.583274245262146,0.572478175163269,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.3866323232650757,0.9323317408561707,1.2969422340393066,2.99652099609375,0.22400328516960144,0.23101915419101715,0.23534856736660004,0.2319115698337555,0.8137548565864563,0.8549466133117676,0.765773594379425,0.5439070463180542
0.45,0.15839004516601562,-0.7802984118461609,0.4482572078704834,0.985246479511261,-0.12291479855775833,-0.08104600012302399,0.08725099265575409,-2.932966470718384,-0.278882771730423,0.7613013982772827,-13.0513277053833,12.479484558105469,5.339974880218506,0.15750256180763245,-0.7802354693412781,0.449199378490448,-3.1641483306884766,-0.5777035355567932,0.7922163605690002,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.36585840582847595,1.4612634181976318,1.3469643592834473,2.9969446659088135,0.23499338328838348,0.24004670977592468,0.2399696707725525,0.2395670861005783,0.7517532706260681,0.03955663740634918,0.058150604367256165,0.4803490936756134
0.4666666666666667,0.10169324278831482,-0.7847191095352173,0.46184468269348145,0.9765533804893494,-0.19054552912712097,-0.08875799179077148,0.04645289480686188,-3.2943778038024902,0.5083991289138794,0.6518446803092957,-4.463042736053467,29.6651611328125,23.84037971496582,0.10134001076221466,-0.785514771938324,0.46257615089416504,-3.6905956268310547,-0.20782656967639923,0.9676814079284668,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.3377726972103119,1.595627784729004,1.396986484527588,2.9936797618865967,0.24004849791526794,0.24004237353801727,0.24003693461418152,0.24003174901008606,0.03185126185417175,0.017807528376579285,0.004861841909587383,-0.00657705869525671
0.48333333333333334,0.04440797492861748,-0.7865060567855835,0.4750533998012543,0.9789597392082214,-0.19561028480529785,-0.056626513600349426,0.012954081408679485,-3.117722749710083,0.8550744652748108,0.6749851703643799,-20.885976791381836,32.52948760986328,25.622478485107422,0.043978672474622726,-0.7882193326950073,0.47559332847595215,-3.578195810317993,0.033325597643852234,0.7962276339530945,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.3123989701271057,1.1648712158203125,1.4470056295394897,2.992384195327759,0.23772434890270233,0.23809707164764404,0.23843879997730255,0.23873335123062134,0.08378536999225616,0.05463942885398865,0.025987796485424042,-1.623898668867696e-07
0.5,-0.015412170439958572,-0.7813891172409058,0.48605582118034363,0.9724939465522766,-0.23161058127880096,-0.0017332666320726275,-0.02467668242752552,-3.252314329147339,1.1102737188339233,0.2911713421344757,3.254523754119873,37.454933166503906,19.57948112487793,-0.015042562037706375,-0.7830284833908081,0.4861825704574585,-3.685946226119995,0.39650052785873413,0.6957401633262634,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.2984793782234192,0.4437680244445801,1.4970239400863647,2.992217540740967,0.24002420902252197,0.24002158641815186,0.24001918733119965,0.24001669883728027,0.034149982035160065,0.01851775497198105,0.0037604747340083122,-0.009457699954509735
0.5166666666666666,-0.0705190896987915,-0.772300124168396,0.4909265637397766,0.9653018116950989,-0.24381302297115326,0.08527906239032745,0.0384066067636013,-3.0295796394348145,0.6742727756500244,0.12950795888900757,-1.3091048002243042,15.268152236938477,15.37621021270752,-0.07313434034585953,-0.7772426605224609,0.4920922517776489,-3.474313497543335,0.35713502764701843,0.2764829993247986,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.2894737422466278,0.9546799659729004,1.5470422506332397,3.0000009536743164,0.2400735467672348,0.2400563806295395,0.24004311859607697,0.24003182351589203,-0.025293348357081413,-0.024294139817357063,-0.02162967436015606,-0.01799718663096428
0.5333333333333333,-0.12816928327083588,-0.7696778774261475,0.49105048179626465,0.9654725790023804,-0.23338551819324493,0.11398441344499588,0.02003420703113079,-3.4063432216644287,1.0021742582321167,-0.4534634053707123,-2.421659469604492,31.128406524658203,14.896469116210938,-0.13013367354869843,-0.7742382287979126,0.4921785295009613,-3.5084333419799805,0.1978493332862854,-0.061613623052835464,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.27753669023513794,0.4546221196651459,1.5970605611801147,2.993255853652954,0.23481829464435577,0.23573869466781616,0.23660044372081757,0.2373509407043457,-0.3569164574146271,-0.3109462857246399,-0.2692953944206238,-0.23424716293811798
0.55,-0.18539981544017792,-0.762199342250824,0.4836544394493103,0.9681562781333923,-0.2047455906867981,0.14396342635154724,0.005206202156841755,-3.205872058868408,0.9212565422058105,-0.816608190536499,2.4957897663116455,19.581317901611328,9.77841854095459,-0.18642811477184296,-0.7662721872329712,0.4845110774040222,-3.3580729961395264,0.48419785499572754,-0.6251074075698853,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.27343839406967163,0.14393362402915955,1.6470788717269897,2.99678635597229,0.23455151915550232,0.23475797474384308,0.23489299416542053,0.2349453568458557,-0.08274147659540176,-0.09667446464300156,-0.11781149357557297,-0.14423784613609314
0.5666666666666667,-0.2369818389415741,-0.7573967576026917,0.4681095778942108,0.9713883399963379,-0.16955335438251495,0.16622164845466614,-0.005162297748029232,-2.7754459381103516,0.5513302683830261,-1.260377287864685,9.030664443969727,8.720410346984863,6.572618007659912,-0.23739495873451233,-0.7611449956893921,0.4688017964363098,-2.892197608947754,0.28216493129730225,-1.0768051147460938,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.26647210121154785,0.6281691193580627,1.6970957517623901,2.9985156059265137,0.23250290751457214,0.23299230635166168,0.23317764699459076,0.23306946456432343,-0.15092146396636963,-0.12802466750144958,-0.1205257922410965,-0.12729862332344055
0.5833333333333334,-0.28116941452026367,-0.7513675689697266,0.44442278146743774,0.9812657237052917,-0.07518723607063293,0.17625610530376434,-0.01995733007788658,-2.2385730743408203,0.8511598110198975,-1.6015064716339111,13.038248062133789,11.874686241149902,15.702665328979492,-0.2814754843711853,-0.7542071342468262,0.44658905267715454,-2.4294333457946777,0.4982265830039978,-1.416111946105957,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.2531805634498596,0.847459077835083,1.7471102476119995,2.9976844787597656,0.2320399284362793,0.23254747688770294,0.23248989880084991,0.23192214965820312,-0.0016028664540499449,-0.009965991601347923,-0.032085712999105453,-0.06488656997680664
0.6,-0.3100731670856476,-0.7498012185096741,0.429678350687027,0.9821891784667969,0.07335002720355988,0.166595920920372,-0.046582866460084915,-0.6822675466537476,0.5907706022262573,-0.34885603189468384,14.202042579650879,13.506023406982422,33.591495513916016,-0.308623343706131,-0.7518353462219238,0.43653953075408936,-1.2186930179595947,0.08933579176664352,-0.11954905837774277,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.24173222482204437,0.37230968475341797,1.7969658374786377,3.0015294551849365,0.22627994418144226,0.22785022854804993,0.22853660583496094,0.22838479280471802,-0.2701371908187866,-0.24271394312381744,-0.23119962215423584,-0.23471076786518097
0.6166666666666667,-0.3255789875984192,-0.7450791597366333,0.4281812310218811,0.9819406867027283,0.07314241677522659,0.17323952913284302,-0.020755235105752945,-0.7846450805664062,0.27871623635292053,-0.042718954384326935,-2.4436371326446533,0.01824810542166233,6.0545806884765625,-0.32281410694122314,-0.7483298778533936,0.43445760011672974,-0.734779953956604,0.14832167327404022,-0.10522348433732986,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.275448203086853,-3.0000007152557373,1.8457651138305664,2.8458876609802246,0.2255309820175171,0.22677381336688995,0.22694464027881622,0.2261367291212082,-0.1541881412267685,-0.14160780608654022,-0.14092105627059937,-0.1507142186164856
0.6333333333333333,-0.33545982837677,-0.7430819272994995,0.4259548783302307,0.9902921915054321,0.03202734515070915,0.13499140739440918,0.008535274304449558,-0.40001440048217773,-0.03832172229886055,-0.1571001559495926,-4.154702186584473,-7.036027431488037,2.5432114601135254,-0.33199185132980347,-0.74834805727005,0.43030214309692383,-0.37052708864212036,-0.07526959478855133,-0.31849876046180725,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.32376572489738464,-2.7781927585601807,1.8055498600006104,-2.999995231628418,0.2219812273979187,0.22373871505260468,0.22407399117946625,0.22309806942939758,-0.26971012353897095,-0.23390357196331024,-0.2229488044977188,-0.23615872859954834
0.65,-0.3410188555717468,-0.7436489462852478,0.42236950993537903,0.9980995059013367,-0.000413021189160645,0.06104987859725952,0.00837237760424614,-0.22437511384487152,-0.0349171906709671,-0.15812867879867554,0.2401776909828186,-10.12308120727539,-2.343111515045166,-0.3353065252304077,-0.7483377456665039,0.4270458221435547,-0.06255412101745605,0.012214038521051407,-0.06907717138528824,-0.3507710099220276,-0.7437723875045776,0.42000001668930054,-0.373748779296875,-2.9999959468841553,1.8136616945266724,2.9999308586120605,0.21971812844276428,0.2213432490825653,0.22129882872104645,0.2197321355342865,-0.08655180782079697,-0.10784338414669037,-0.13581065833568573,-0.16836301982402802
