sim_time_s,robot_box_x,robot_box_y,robot_box_z,robot_box_quat_w,robot_box_quat_x,robot_box_quat_y,robot_box_quat_z,robot_box_linvel_x,robot_box_linvel_y,robot_box_linvel_z,robot_box_angvel_x,robot_box_angvel_y,robot_box_angvel_z,cube_world_x,cube_world_y,cube_world_z,cube_quat_w,cube_quat_x,cube_quat_y,cube_quat_z,cube_linvel_x,cube_linvel_y,cube_linvel_z,cube_angvel_x,cube_angvel_y,cube_angvel_z,endpoint_world_x,endpoint_world_y,endpoint_world_z,endpoint_linvel_x,endpoint_linvel_y,endpoint_linvel_z,target_cube_world_x,target_cube_world_y,target_cube_world_z,gripper_actual_pos_rad_gp_leftgearjoint,gripper_actual_vel_rad_s_gp_leftgearjoint,gripper_actual_pos_rad_gp_rotatingjoint,gripper_actual_vel_rad_s_gp_rotatingjoint,motor_angle_rad_joint1,motor_angle_rad_joint2,motor_angle_rad_joint3,motor_angle_rad_joint4,motor_speed_rad_s_joint1,motor_speed_rad_s_joint2,motor_speed_rad_s_joint3,motor_speed_rad_s_joint4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4593026638031006,0.7795067429542542,0.41999998688697815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42540442943573e-06,-0.005000244826078415,1.313499927520752,0.0,0.0,0.0,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.5707999467849731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016666666666666666,0.0028778850100934505,0.0021806680597364902,0.0,0.9998081922531128,0.0,0.0,0.019586581736803055,0.24087215960025787,0.18240931630134583,0.0,0.0,0.0,3.1418697834014893,-0.45930278301239014,0.7795064449310303,0.41999998688697815,1.0,3.2799832752061775e-06,-8.339598593920527e-07,8.465660528145236e-08,-1.9833856640616432e-05,0.00017983021098189056,-6.132945418357849e-05,0.0009432561928406358,-0.004689492750912905,-0.0003198107879143208,-0.007110234349966049,0.003379564033821225,1.3159373998641968,-0.8143353462219238,0.9868683815002441,0.18095196783542633,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.5301095247268677,3.0000011920928955,-0.04584788903594017,-2.9999992847442627,0.0008691533003002405,0.0007963840034790337,0.0007110277656465769,0.0006108740926720202,0.11094217747449875,0.09756709635257721,0.08334315568208694,0.06823883205652237
0.03333333333333333,0.008960993960499763,0.006802015006542206,0.0,0.9997960329055786,0.0,0.0,0.02019684389233589,0.40702199935913086,0.3153074085712433,0.0,0.0,0.0,-0.8691343069076538,-0.4593029022216797,0.7795063853263855,0.4200000464916229,1.0,3.3908784189407015e-06,-2.132447662006598e-06,-3.7113029094371086e-08,0.0002635781711433083,0.0002693779533728957,-0.00010509602725505829,-0.001770740025676787,0.004130825400352478,-0.00013548026618082076,-0.027555881068110466,0.02628673054277897,1.316582441329956,-1.591310977935791,1.6162980794906616,-0.0868055447936058,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.4800903797149658,3.0000007152557373,-0.09588772803544998,-3.0000014305114746,0.00299009308218956,0.002652693074196577,0.002277253894135356,0.00186070054769516,0.16421250998973846,0.13975553214550018,0.1138138622045517,0.08629537373781204
0.05,0.01772717759013176,0.01376842800527811,0.0,0.9993835091590881,0.0,0.0,0.035107970237731934,0.5933859348297119,0.46494260430336,0.0,0.0,0.0,2.651643991470337,-0.4593029320240021,0.7795064449310303,0.4200000464916229,1.0,3.7651825550710782e-06,-2.211884293501498e-06,5.609665620909254e-09,0.0002653094124980271,0.0002669155364856124,-0.0001044049859046936,-0.001724360859952867,0.00417743343859911,-0.00012949237134307623,-0.05968658626079559,0.0547674186527729,1.3113949298858643,-2.187631607055664,1.8276128768920898,-0.4991023540496826,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.4300720691680908,3.000002861022949,-0.145926371216774,-3.0000016689300537,0.005698421038687229,0.004906715825200081,0.004042911343276501,0.003102236893028021,0.192453995347023,0.15554246306419373,0.11675998568534851,0.07602117955684662
0.06666666666666667,0.02903597429394722,0.023060068488121033,0.0,0.9994543790817261,0.0,0.0,0.033029891550540924,0.7199781537055969,0.5951049327850342,0.0,0.0,0.0,-1.2075210809707642,-0.4593029320240021,0.7795063853263855,0.4200000464916229,0.9999999403953552,3.4068248169205617e-06,-2.2856320356368087e-06,4.300777334265149e-07,0.00026702528703026474,0.00026791737764142454,-0.00010437797755002975,-0.0017406486440449953,0.004211665131151676,-0.00012849978520534933,-0.09571927785873413,0.09075252711772919,1.2991423606872559,-2.171704053878784,2.3723721504211426,-0.9418840408325195,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.3800537586212158,3.0000014305114746,-0.19596369564533234,-3.0000009536743164,0.008010362274944782,0.006433418020606041,0.004746285732835531,0.0029409737326204777,0.11956028640270233,0.05862386152148247,-0.0044014668092131615,-0.06952095031738281
0.08333333333333333,0.034404922276735306,0.035697054117918015,0.0,0.9999999403953552,0.0,0.0,-0.0002871680189855397,0.18992026150226593,0.8246487975120544,0.0,0.0,0.0,-4.93056583404541,-0.4593029320240021,0.7795063853263855,0.4200000464916229,0.9999999403953552,3.626150828495156e-06,-2.3353632059297524e-06,3.0320998689603584e-07,0.00026613965746946633,0.00026685226475819945,-0.00010405294597148895,-0.0017284216592088342,0.004196350462734699,-0.0001279056741623208,-0.12907516956329346,0.13434869050979614,1.2800127267837524,-1.8988548517227173,2.7374637126922607,-1.2718658447265625,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.3300354480743408,3.0000011920928955,-0.22470863163471222,-0.6275039315223694,0.004321191925555468,0.0020106660667806864,-0.00046200837823562324,-0.0031078371684998274,-0.3228464722633362,-0.3728930354118347,-0.4255615472793579,-0.4810653328895569
0.1,0.044008009135723114,0.04964938014745712,0.0,0.9998873472213745,0.0,0.0,-0.015009777620434761,0.6753390431404114,0.8504305481910706,0.0,0.0,0.0,-0.6945762634277344,-0.4593029320240021,0.7795063853263855,0.4200000464916229,1.0,3.422215741011314e-06,-2.3086440705810674e-06,1.7961383491638117e-07,0.0002668150991667062,0.00026800442719832063,-0.00010440708138048649,-0.001743118860758841,0.004207138903439045,-0.0001289104257011786,-0.16351264715194702,0.17666754126548767,1.2603195905685425,-2.0630123615264893,2.6071243286132812,-1.184370994567871,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.2800309658050537,3.0000007152557373,-0.27196067571640015,-2.999999523162842,0.0038854789454489946,-2.7195632355869748e-05,-0.004099355079233646,-0.008341227658092976,-0.004621665924787521,-0.11035880446434021,-0.21521610021591187,-0.31908342242240906
0.11666666666666667,0.05159471184015274,0.06569770723581314,0.0,0.9991154074668884,0.0,0.0,-0.04205179959535599,0.45768222212791443,1.0242657661437988,0.0,0.0,0.0,-3.9279112815856934,-0.4593029320240021,0.7795064449310303,0.4200000464916229,1.0,3.711592853505863e-06,-2.332753865630366e-06,2.574192592419422e-07,0.0002648566442076117,0.0002663531631696969,-0.0001042329240590334,-0.0017181416042149067,0.004169980529695749,-0.00012915612023789436,-0.19367992877960205,0.22535385191440582,1.241264820098877,-1.571624755859375,3.248652458190918,-1.0869526863098145,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.2300070524215698,2.9999895095825195,-0.23779983818531036,2.9999990463256836,0.0016528364503756166,-0.004196345806121826,-0.010176660493016243,-0.01629599556326866,-0.09607350826263428,-0.2335720658302307,-0.3678797781467438,-0.49871212244033813
0.13333333333333333,0.05654561147093773,0.08455342799425125,0.0,0.9955413341522217,0.0,0.0,-0.09432605654001236,0.23212718963623047,1.1777492761611938,0.0,0.0,0.0,-7.095252513885498,-0.4593029320240021,0.7795063853263855,0.4200000464916229,1.0,3.3358085147483507e-06,-2.2319140953186434e-06,3.1129312105804274e-07,0.0002666973159648478,0.00026759272441267967,-0.00010428577661514282,-0.001737017184495926,0.004205896519124508,-0.00012840180716011673,-0.2199127972126007,0.2806488275527954,1.2237319946289062,-1.5468283891677856,3.4372758865356445,-1.097848653793335,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.198537826538086,0.9284341335296631,-0.2690093517303467,-3.000000476837158,-0.0011574334930628538,-0.009240582585334778,-0.017385773360729218,-0.025595569983124733,-0.24439014494419098,-0.3651391863822937,-0.48159006237983704,-0.5934581160545349
0.15,0.05834208056330681,0.1015167087316513,0.0,0.9919688701629639,0.0,0.0,-0.12648242712020874,0.06199293211102486,0.9196686744689941,0.0,0.0,0.0,-2.832789182662964,-0.4593029320240021,0.7795063853263855,0.4200000464916229,1.0,3.5190378184779547e-06,-2.283064759467379e-06,-3.625691817887855e-07,0.00026618439005687833,0.0002673580020200461,-0.00010425783693790436,-0.001735009253025055,0.004195804707705975,-0.00012860787683166564,-0.25491762161254883,0.33627280592918396,1.1997482776641846,-2.263524055480957,3.5485520362854004,-1.7416932582855225,0.42303070425987244,0.7125648856163025,0.42000001668930054,-1.1604896783828735,2.9999935626983643,-0.24059276282787323,3.0,-0.005831246264278889,-0.01552488747984171,-0.025199275463819504,-0.034854255616664886,-0.3216915726661682,-0.39388713240623474,-0.46140915155410767,-0.5242283940315247
