sim_time_s,robot_box_x,robot_box_y,robot_box_z,robot_box_quat_w,robot_box_quat_x,robot_box_quat_y,robot_box_quat_z,robot_box_linvel_x,robot_box_linvel_y,robot_box_linvel_z,robot_box_angvel_x,robot_box_angvel_y,robot_box_angvel_z,cube_world_x,cube_world_y,cube_world_z,cube_quat_w,cube_quat_x,cube_quat_y,cube_quat_z,cube_linvel_x,cube_linvel_y,cube_linvel_z,cube_angvel_x,cube_angvel_y,cube_angvel_z,endpoint_world_x,endpoint_world_y,endpoint_world_z,endpoint_linvel_x,endpoint_linvel_y,endpoint_linvel_z,target_cube_world_x,target_cube_world_y,target_cube_world_z,gripper_actual_pos_rad_gp_leftgearjoint,gripper_actual_vel_rad_s_gp_leftgearjoint,gripper_actual_pos_rad_gp_rotatingjoint,gripper_actual_vel_rad_s_gp_rotatingjoint,motor_angle_rad_joint1,motor_angle_rad_joint2,motor_angle_rad_joint3,motor_angle_rad_joint4,motor_speed_rad_s_joint1,motor_speed_rad_s_joint2,motor_speed_rad_s_joint3,motor_speed_rad_s_joint4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38699889183044434,0.774730920791626,0.41999998688697815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42540442943573e-06,-0.005000244826078415,1.313499927520752,0.0,0.0,0.0,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.5707999467849731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016666666666666666,0.0028786035254597664,0.0021798470988869667,0.0,0.9998099207878113,0.0,0.0,0.019496779888868332,0.24089457094669342,0.1823776364326477,0.0,0.0,0.0,3.141849994659424,-0.3869990110397339,0.7747306227684021,0.41999998688697815,1.0,3.279964630564791e-06,-8.339746386809566e-07,8.465587342243452e-08,-1.9833529222523794e-05,0.00017983045836444944,-6.132945418357849e-05,0.0009432713268324733,-0.004689474124461412,-0.00031981561915017664,-0.007110148668289185,0.0033822853583842516,1.3159375190734863,-0.8142576813697815,0.9869556427001953,0.1809539496898651,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.5301095247268677,3.000002384185791,-0.045848120003938675,-3.0,0.0008698438759893179,0.0007964034448377788,0.0007110637379810214,0.0006109153619036078,0.11093410849571228,0.09757502377033234,0.08335020393133163,0.06824518740177155
0.03333333333333333,0.008962232619524002,0.006800867151468992,0.0,0.9997978210449219,0.0,0.0,0.0201074481010437,0.4070758521556854,0.3152947425842285,0.0,0.0,0.0,-0.8690521717071533,-0.38699913024902344,0.7747305631637573,0.4200000464916229,1.0,3.390805204617209e-06,-2.132404688381939e-06,-3.708747797759315e-08,0.0002635775599628687,0.0002693787682801485,-0.0001050964929163456,-0.0017706695944070816,0.004130705259740353,-0.00013547964044846594,-0.026403190568089485,0.026350222527980804,1.3167439699172974,-1.4617712497711182,1.6234726905822754,-0.06689564883708954,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.4800902605056763,3.0000007152557373,-0.09588795900344849,-3.000000476837158,0.0028667105361819267,0.0024847397580742836,0.0020651472732424736,0.001604486140422523,0.1492677927017212,0.1202429011464119,0.08971794694662094,0.057622265070676804
0.05,0.018475782126188278,0.01390830334275961,0.0,0.9999760389328003,0.0,0.0,-0.006923056673258543,0.636397123336792,0.47252053022384644,0.0,0.0,0.0,-4.072753429412842,-0.3869991600513458,0.7747306227684021,0.4200000464916229,1.0,3.7651225284207612e-06,-2.211832452303497e-06,5.631207500300661e-09,0.0002653110132087022,0.000266915129031986,-0.00010440382175147533,-0.0017243130132555962,0.00417749211192131,-0.00012949398660566658,-0.053086720407009125,0.05819091945886612,1.3128663301467896,-1.7540931701660156,2.1218671798706055,-0.39083755016326904,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.4300719499588013,3.000001907348633,-0.14592665433883667,-3.0000011920928955,0.005479875952005386,0.004502769093960524,0.0034533909056335688,0.0023276086430996656,0.17437399923801422,0.1286279857158661,0.08095535635948181,0.03130102530121803
0.06666666666666667,0.030796706676483154,0.02340063452720642,0.0,0.9998799562454224,0.0,0.0,-0.01549327652901411,0.7727410197257996,0.616336464881897,0.0,0.0,0.0,-0.03648492321372032,-0.3869991600513458,0.7747305631637573,0.4200000464916229,0.9999999403953552,3.4066986245306907e-06,-2.2855422230350086e-06,4.301130900330463e-07,0.0002670245012268424,0.00026791836717166007,-0.0001043803058564663,-0.0017406563274562359,0.004211660008877516,-0.00012850432540290058,-0.08581870794296265,0.09261107444763184,1.3040556907653809,-2.041004180908203,2.169863700866699,-0.6578881740570068,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.3800498247146606,3.0000007152557373,-0.17630301415920258,-0.8139497637748718,0.007483202964067459,0.005682211834937334,0.00376856024377048,0.0017377162585034966,0.09708161652088165,0.03961927443742752,-0.019999748095870018,-0.08181183785200119
0.08333333333333333,0.036832842975854874,0.036776263266801834,0.0,0.9992252588272095,0.0,0.0,-0.039355698972940445,0.22711247205734253,0.8759427070617676,0.0,0.0,0.0,-3.8078572750091553,-0.3869991600513458,0.7747305631637573,0.4200000464916229,1.0,3.697237389133079e-06,-2.188894086430082e-06,-2.632152131809562e-07,0.000263897207332775,0.0002658645680639893,-0.00010433699935674667,-0.0017081270925700665,0.00415023323148489,-0.0001299154246225953,-0.11479999870061874,0.13324055075645447,1.290619134902954,-1.4606459140777588,2.705148458480835,-0.8758246898651123,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.330042839050293,3.000000476837158,-0.22326631844043732,-2.999999523162842,0.0028243581764400005,0.00023573443468194455,-0.0025197432842105627,-0.005450124852359295,-0.4067636728286743,-0.46627697348594666,-0.5285384058952332,-0.5937802195549011
0.1,0.04669538512825966,0.051732324063777924,0.0,0.9958702325820923,0.0,0.0,-0.0907881110906601,0.7374523878097534,0.9041885733604431,0.0,0.0,0.0,-6.964837551116943,-0.3869991600513458,0.7747305631637573,0.4200000464916229,0.9999999403953552,3.6202645787852816e-06,-2.2652204734185943e-06,1.7464172685777157e-07,0.00026676952256821096,0.00026740870089270175,-0.0001040799543261528,-0.0017386189429089427,0.004209231119602919,-0.0001277522387681529,-0.1392190158367157,0.18022215366363525,1.27678644657135,-1.4776036739349365,2.9633731842041016,-0.8433396816253662,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.2800238132476807,2.9999969005584717,-0.21119356155395508,2.9999988079071045,0.0003901717427652329,-0.0037860891316086054,-0.008132252842187881,-0.012656246311962605,-0.06274551153182983,-0.16836433112621307,-0.2729246914386749,-0.37633591890335083
0.11666666666666667,0.05465846136212349,0.06669142842292786,0.0,0.9924748539924622,0.0,0.0,-0.12244866788387299,0.5043523907661438,0.9149242639541626,0.0,0.0,0.0,-2.5566940307617188,-0.3869991600513458,0.7747305631637573,0.4200000464916229,1.0,3.798244051722577e-06,-2.2627962152910186e-06,-1.50183694813677e-07,0.000263741152593866,0.00026566089945845306,-0.00010428996756672859,-0.0017054296331480145,0.004147564060986042,-0.00012979822349734604,-0.1681540310382843,0.22635099291801453,1.2620421648025513,-1.7171800136566162,2.9464058876037598,-0.8416592478752136,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.2303951978683472,2.928550958633423,-0.24253776669502258,-3.0000007152557373,-0.003500640159472823,-0.009264946915209293,-0.015174918808043003,-0.021238092333078384,-0.1357225775718689,-0.2517257630825043,-0.3642275333404541,-0.47302430868148804
0.13333333333333333,0.06057451292872429,0.0813586488366127,0.0,0.9865309596061707,0.0,0.0,-0.16357456147670746,0.2971797585487366,0.8597214818000793,0.0,0.0,0.0,-5.8135762214660645,-0.3869991600513458,0.7747306227684021,0.4200000464916229,0.9999999403953552,3.55031761500868e-06,-2.2298022486211266e-06,2.929353684066882e-07,0.0002670320973265916,0.0002677934244275093,-0.00010417005978524685,-0.0017440698575228453,0.004213511943817139,-0.00012799800606444478,-0.19526445865631104,0.27992135286331177,1.2460062503814697,-1.464012861251831,3.562351703643799,-1.1075103282928467,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.1814707517623901,2.902184009552002,-0.2085275650024414,3.0000007152557373,-0.0066632675006985664,-0.01436167024075985,-0.022131526842713356,-0.02997695282101631,-0.2555134892463684,-0.3623600900173187,-0.46465373039245605,-0.5622280240058899
0.15,0.06268275529146194,0.09689029306173325,0.0,0.9815617799758911,0.0,0.0,-0.19114507734775543,0.04561423137784004,0.9832062721252441,0.0,0.0,0.0,-2.0736281871795654,-0.38699913024902344,0.7747305631637573,0.4200000464916229,1.0,3.332025926283677e-06,-2.1019659470766783e-06,1.313283775061791e-07,0.00026730605168268085,0.00026859392528422177,-0.00010459637269377708,-0.0017496388172730803,0.004215574357658625,-0.00012928410433232784,-0.22615882754325867,0.337618350982666,1.2225762605667114,-1.9827027320861816,3.5722849369049072,-1.694762945175171,0.3620436489582062,0.7588295340538025,0.42000001668930054,-1.1560717821121216,0.34832197427749634,-0.2399006187915802,-2.999999523162842,-0.01203647255897522,-0.021195324137806892,-0.030338404700160027,-0.03946784883737564,-0.3850768804550171,-0.4505186975002289,-0.5109303593635559,-0.5662761330604553
